step,timestamp,action,price,shares,symbol,reward,transaction_cost,slippage,time_penalty,status
43,2023-07-03 08:01:14.185830444,BUY,194.29,2995.9425298869955,AAPL,-0.5433533952640549,0.3661903952640549,0.0,0.177163,filled
44,2023-07-03 08:01:15.035597217,SELL,194.28,0.6701407904235372,AAPL,-0.39087964125766844,0.0663066412576719,0.1599999999999966,0.164573,filled
45,2023-07-03 08:01:26.152137977,SELL,194.26,1.2045010166584877,AAPL,-0.310981641257656,0.0663066412576719,0.07999999999998408,0.164675,filled
46,2023-07-03 08:01:28.208889457,SELL,194.18,0.7444540461037185,AAPL,-0.2460947188195356,0.0812087188195356,0.0,0.164886,filled
47,2023-07-03 08:01:33.770919150,SELL,194.24,1.0225734689707686,AAPL,-0.2470837188195356,0.0812087188195356,0.0,0.165875,filled
48,2023-07-03 08:01:33.770919150,SELL,194.2,1.0614290886840716,AAPL,-0.21276087567100352,0.04688587567100352,0.0,0.165875,filled
49,2023-07-03 08:01:54.802043714,SELL,194.25,0.581037970192179,AAPL,-0.45348999495834347,0.2390719949583321,0.05000000000001137,0.164418,filled
50,2023-07-03 08:01:57.509373336,SELL,194.2,1.6328229527154192,AAPL,-1.8216058323628668,1.6570028323628667,0.0,0.164603,filled
51,2023-07-03 08:02:21.218955018,SELL,194.2,1.379179454170323,AAPL,-0.22162687567099443,0.04688587567100352,0.009999999999990905,0.164741,filled
52,2023-07-03 08:02:23.951417907,SELL,194.2,1.6068742686629596,AAPL,-0.643631756710026,0.46885875671003513,0.009999999999990905,0.164773,filled
53,2023-07-03 08:02:26.744084969,BUY,194.19,301.7647653231855,AAPL,-0.3493284715375236,0.11484647153753044,0.06999999999999318,0.164482,filled
54,2023-07-03 08:02:38.530006625,SELL,194.19,0.12745771778327647,AAPL,-0.34073088303977495,0.17543088303977492,0.0,0.1653,filled
55,2023-07-03 08:02:38.530006625,BUY,194.19,34.32415401686765,AAPL,-0.5668332062883528,0.3315332062883595,0.06999999999999318,0.1653,filled
56,2023-07-03 08:02:39.084188366,SELL,194.18,0.004581683768666533,AAPL,-0.3575994177411248,0.1933154177411248,0.0,0.164284,filled
57,2023-07-03 08:02:43.952770224,BUY,194.19,1.1737790364677751,AAPL,-0.5074812062883505,0.3315332062883595,0.009999999999990905,0.165948,filled
58,2023-07-03 08:02:43.952770224,SELL,194.2,0.002615008529913313,AAPL,-0.5474812062883425,0.3315332062883595,0.04999999999998295,0.165948,filled
59,2023-07-03 08:02:44.165621669,BUY,194.19,0.9908220590848361,AAPL,-0.2411166412576628,0.0663066412576719,0.009999999999990905,0.16481,filled
60,2023-07-03 08:02:49.169113913,BUY,194.19,0.6083710839888865,AAPL,-0.32327015721183744,0.14826615721184652,0.009999999999990905,0.165004,filled
61,2023-07-03 08:02:51.226003391,SELL,194.19,0.0012886472297095701,AAPL,-0.2692390051849674,0.10484000518496742,0.0,0.164399,filled
62,2023-07-03 08:03:01.015438032,SELL,194.16,0.0026723484437488924,AAPL,-0.2411876412576628,0.0663066412576719,0.009999999999990905,0.164881,filled
63,2023-07-03 08:03:01.173535444,SELL,194.2,0.0015092804132593926,AAPL,-0.28065864125765483,0.0663066412576719,0.04999999999998295,0.164352,filled
64,2023-07-03 08:03:10.228192897,SELL,194.2,0.0013238887322702493,AAPL,-0.2612198756709865,0.04688587567100352,0.04999999999998295,0.164334,filled
65,2023-07-03 08:03:14.348034555,SELL,194.2,0.001980790722898373,AAPL,-0.2515018756709956,0.04688587567100352,0.03999999999999204,0.164616,filled
66,2023-07-03 08:03:20.664115447,BUY,194.19,0.19030428446843387,AAPL,-0.5666143798297425,0.39227537982975164,0.009999999999990905,0.164339,filled
67,2023-07-03 08:03:21.113724707,SELL,194.2,0.00183665973628459,AAPL,-0.26139387567098643,0.04688587567100352,0.04999999999998295,0.164508,filled
68,2023-07-03 08:03:21.985283743,SELL,194.2,0.0005689028985869915,AAPL,-0.5894190053680111,0.37508700536802814,0.04999999999998295,0.164332,filled
69,2023-07-03 08:03:24.714056048,SELL,194.2,0.0021709464501708004,AAPL,-0.2611618756709865,0.04688587567100352,0.04999999999998295,0.164276,filled
70,2023-07-03 08:03:30.071432879,BUY,194.15,0.3501600741991954,AAPL,-0.4758175173338959,0.2568045173339129,0.04999999999998295,0.169013,filled
71,2023-07-03 08:03:30.071432879,SELL,194.15,0.0001631832743831596,AAPL,-0.262784751342007,0.09377175134200703,0.0,0.169013,filled
72,2023-07-03 08:03:30.071432879,SELL,194.15,9.309185692485423e-05,AAPL,-0.3172791572118465,0.14826615721184652,0.0,0.169013,filled
73,2023-07-03 08:03:30.071432879,SELL,194.15,0.00038856581425997255,AAPL,-0.6378717567100352,0.46885875671003513,0.0,0.169013,filled
74,2023-07-03 08:03:30.071432879,SELL,194.15,0.0003504459250768039,AAPL,-0.21589887567100352,0.04688587567100352,0.0,0.169013,filled
75,2023-07-03 08:03:30.071949082,SELL,194.13,0.0003599676646451473,AAPL,-0.21157187567100352,0.04688587567100352,0.0,0.164686,filled
76,2023-07-03 08:03:59.695353821,SELL,194.15,0.0003769389260756786,AAPL,-0.2325276412576719,0.0663066412576719,0.0,0.166221,filled
77,2023-07-03 08:03:59.756134128,SELL,194.2,0.00012005874755478199,AAPL,-0.4959562540260041,0.2813152540260211,0.04999999999998295,0.164641,filled
78,2023-07-03 08:04:10.234613592,SELL,194.2,0.00022572914217803804,AAPL,-0.7815075080520251,0.5626305080520422,0.04999999999998295,0.168877,filled
79,2023-07-03 08:04:10.234613592,SELL,194.2,0.0001360607693429347,AAPL,-0.26576287567098644,0.04688587567100352,0.04999999999998295,0.168877,filled
80,2023-07-03 08:04:10.234613592,SELL,194.2,0.00041455090990579906,AAPL,-0.5504102062883425,0.3315332062883595,0.04999999999998295,0.168877,filled
81,2023-07-03 08:04:10.234613592,SELL,194.2,0.00032668880226141865,AAPL,-0.6111523798297346,0.39227537982975164,0.04999999999998295,0.168877,filled
82,2023-07-03 08:04:10.234613592,SELL,194.2,0.00021806504254091822,AAPL,-0.49625758117012897,0.277380581170146,0.04999999999998295,0.168877,filled
83,2023-07-03 08:04:14.352018066,SELL,194.19,0.00011798718456179583,AAPL,-0.5795990053680202,0.37508700536802814,0.03999999999999204,0.164512,filled
84,2023-07-03 08:04:20.682195881,BUY,194.19,0.04104278945687668,AAPL,-0.5582872062883618,0.3315332062883595,0.060000000000002274,0.166754,filled
85,2023-07-03 08:04:20.682195881,BUY,194.18,0.02374469539202373,AAPL,-0.3850201572118397,0.14826615721184652,0.06999999999999318,0.166754,filled
86,2023-07-03 08:04:20.682195881,SELL,194.17,0.0001152248388354968,AAPL,-0.5032863144236851,0.29653231442369304,0.03999999999999204,0.166754,filled
87,2023-07-03 08:04:22.775930851,BUY,194.24,0.02035033830896361,AAPL,-0.32537315721183746,0.14826615721184652,0.009999999999990905,0.167107,filled
88,2023-07-03 08:04:22.775930851,SELL,194.25,4.166604079236362e-05,AAPL,-0.7559657567100397,0.46885875671003513,0.12000000000000455,0.167107,filled
89,2023-07-03 08:04:22.775930851,BUY,194.25,0.0051634391734548535,AAPL,-0.5086402062883504,0.3315332062883595,0.009999999999990905,0.167107,filled
90,2023-07-03 08:04:22.775930851,SELL,194.25,5.969555574632961e-06,AAPL,-0.618640206288364,0.3315332062883595,0.12000000000000455,0.167107,filled
91,2023-07-03 08:04:22.776496406,SELL,194.26,1.5580187711361486e-05,AAPL,-0.4695578830397704,0.17543088303977492,0.12999999999999545,0.164127,filled
92,2023-07-03 08:04:48.444245797,SELL,194.18,1.6418891292942965e-05,AAPL,-0.2690980051849674,0.10484000518496742,0.0,0.164258,filled
93,2023-07-03 08:04:48.685699700,SELL,194.13,1.3234834145143e-05,AAPL,-0.31457315721184653,0.14826615721184652,0.0,0.166307,filled
94,2023-07-03 08:04:48.685699700,BUY,194.13,0.003243849679890947,AAPL,-0.333192875671008,0.04688587567100352,0.12000000000000455,0.166307,filled
95,2023-07-03 08:04:48.685699700,SELL,194.13,2.5222993718569834e-06,AAPL,-0.6086274664401989,0.4423204664401989,0.0,0.166307,filled
96,2023-07-03 08:04:54.138834554,SELL,194.15,2.6279544846773123e-06,AAPL,-0.2509576412576821,0.0663066412576719,0.020000000000010232,0.164651,filled
97,2023-07-03 08:05:01.501859136,SELL,194.15,2.3113428576997823e-06,AAPL,-0.5103448752781526,0.3248348752781424,0.020000000000010232,0.16551,filled
98,2023-07-03 08:05:01.501888294,SELL,194.15,9.421027984885244e-07,AAPL,-0.353830428826843,0.16904942882683274,0.020000000000010232,0.164781,filled
99,2023-07-03 08:05:01.592537277,BUY,194.19,0.00023794198251745783,AAPL,-0.30121264125766506,0.0663066412576719,0.06999999999999318,0.164906,filled
100,2023-07-03 08:05:11.513296650,SELL,194.21,6.95596011880908e-07,AAPL,-0.3110546412576844,0.0663066412576719,0.0800000000000125,0.164748,filled
101,2023-07-03 08:05:13.112414671,SELL,194.2,2.1934805004221018e-06,AAPL,-0.21125087567100354,0.04688587567100352,0.0,0.164365,filled
102,2023-07-03 08:05:13.717864037,SELL,194.2,1.401487378090764e-06,AAPL,-0.30867162701301054,0.14065762701301054,0.0,0.168014,filled
103,2023-07-03 08:05:13.717864037,SELL,194.15,1.8885271387506486e-06,AAPL,-0.5195472062883697,0.3315332062883595,0.020000000000010232,0.168014,filled
104,2023-07-03 08:05:13.717864037,SELL,194.14,2.8907548165550687e-06,AAPL,-0.32628015721183745,0.14826615721184652,0.009999999999990905,0.168014,filled
105,2023-07-03 08:05:13.717864037,SELL,194.13,1.252704833921964e-06,AAPL,-0.3235168575679713,0.15550285756797136,0.0,0.168014,filled
106,2023-07-03 08:05:13.717864037,SELL,194.13,1.6601841952222125e-06,AAPL,-0.21925387567100352,0.04688587567100352,0.0,0.172368,filled
107,2023-07-03 08:05:13.717864037,SELL,194.13,2.5346050338402086e-06,AAPL,-0.21925387567100352,0.04688587567100352,0.0,0.172368,filled
108,2023-07-03 08:05:13.717864037,SELL,194.13,1.211719023886395e-06,AAPL,-0.21925387567100352,0.04688587567100352,0.0,0.172368,filled
109,2023-07-03 08:05:13.717864037,SELL,194.12,8.291323349876706e-07,AAPL,-0.3206341572118465,0.14826615721184652,0.0,0.172368,filled
110,2023-07-03 08:05:13.717864037,BUY,194.1,0.00026603240245960734,AAPL,-0.5759941564586033,0.2436261564586068,0.1599999999999966,0.172368,filled
111,2023-07-03 08:05:24.553071027,SELL,194.18,6.063743534691918e-07,AAPL,-0.39330315721185904,0.14826615721184652,0.0800000000000125,0.165037,filled
112,2023-07-03 08:05:28.625249690,SELL,194.15,1.74267672575519e-06,AAPL,-0.24126587567100466,0.04688587567100352,0.030000000000001137,0.16438,filled
113,2023-07-03 08:05:30.522013321,SELL,194.15,1.5704558064224027e-06,AAPL,-0.24153587567100465,0.04688587567100352,0.030000000000001137,0.16465,filled
114,2023-07-03 08:05:44.839501156,SELL,194.15,1.3166918475479511e-06,AAPL,-0.21671187567100353,0.04688587567100352,0.0,0.169826,filled
115,2023-07-03 08:05:44.839501156,SELL,194.13,1.6775890632267247e-06,AAPL,-0.3180921572118465,0.14826615721184652,0.0,0.169826,filled
116,2023-07-03 08:05:44.839501156,SELL,194.13,1.583254972938358e-06,AAPL,-0.5113592062883504,0.3315332062883595,0.009999999999990905,0.169826,filled
117,2023-07-03 08:05:44.839501156,SELL,194.12,6.587919418019253e-07,AAPL,-0.3180921572118465,0.14826615721184652,0.0,0.169826,filled
118,2023-07-03 08:05:44.839501156,SELL,194.12,1.7271525752835758e-06,AAPL,-0.33809215721185676,0.14826615721184652,0.020000000000010232,0.169826,filled
119,2023-07-03 08:05:44.839501156,SELL,194.11,1.1987264655523271e-06,AAPL,-0.4726281997185924,0.2928021997185731,0.010000000000019327,0.169826,filled
120,2023-07-03 08:05:49.385289017,BUY,194.17,0.0003126997431708563,AAPL,-0.5093322062883788,0.3315332062883595,0.010000000000019327,0.167799,filled
121,2023-07-03 08:05:49.385289017,SELL,194.18,3.119097379050814e-07,AAPL,-0.39606515721185903,0.14826615721184652,0.0800000000000125,0.167799,filled
122,2023-07-03 08:05:49.385289017,BUY,194.19,3.0154464620570597e-05,AAPL,-0.5493322062883709,0.3315332062883595,0.05000000000001137,0.167799,filled
123,2023-07-03 08:05:49.385289017,SELL,194.2,5.500106372607977e-08,AAPL,-0.4160651572118409,0.14826615721184652,0.09999999999999432,0.167799,filled
124,2023-07-03 08:05:50.024437448,SELL,194.2,7.31139016216709e-08,AAPL,-0.29697728251534383,0.1326132825153438,0.0,0.164364,filled
125,2023-07-03 08:05:55.436487276,SELL,194.2,1.0378109574295222e-07,AAPL,-0.5658758475460314,0.3978398475460314,0.0,0.168036,filled
126,2023-07-03 08:05:55.436487276,SELL,194.12,1.642068647420913e-07,AAPL,-0.3163021572118465,0.14826615721184652,0.0,0.168036,filled
127,2023-07-03 08:05:55.436487276,SELL,194.12,1.7150396378484217e-07,AAPL,-0.33630215721185674,0.14826615721184652,0.020000000000010232,0.168036,filled
128,2023-07-03 08:05:55.436487276,SELL,194.11,3.985339198523291e-08,AAPL,-0.42613273405395713,0.24809673405393784,0.010000000000019327,0.168036,filled
129,2023-07-03 08:06:13.187564319,SELL,194.13,1.181013566082507e-07,AAPL,-0.5173879602174516,0.3477149602174516,0.0,0.169673,filled
130,2023-07-03 08:06:13.187564319,SELL,194.1,1.0394281956602323e-07,AAPL,-0.39452976054111955,0.22485676054111953,0.0,0.169673,filled
131,2023-07-03 08:06:13.187564319,SELL,194.1,7.372252192056183e-08,AAPL,-0.21655887567100351,0.04688587567100352,0.0,0.169673,filled
132,2023-07-03 08:06:13.187564319,SELL,194.1,5.7865808761282814e-08,AAPL,-0.40874499495833205,0.2390719949583321,0.0,0.169673,filled
133,2023-07-03 08:06:13.187564319,SELL,194.1,9.206899594776504e-08,AAPL,-0.2359796412576719,0.0663066412576719,0.0,0.169673,filled
134,2023-07-03 08:06:13.187564319,SELL,194.09,1.8735701044303496e-07,AAPL,-0.21655887567100351,0.04688587567100352,0.0,0.169673,filled
135,2023-07-03 08:06:13.187564319,SELL,194.07,9.046548208886394e-08,AAPL,-0.3320904376390712,0.1624174376390712,0.0,0.169673,filled
136,2023-07-03 08:06:18.407946816,SELL,194.15,1.2156210230199463e-07,AAPL,-0.31293815721184653,0.14826615721184652,0.0,0.164672,filled
137,2023-07-03 08:06:18.408863244,SELL,194.07,1.5121822344364982e-07,AAPL,-0.5294581254140311,0.33483212541403007,0.030000000000001137,0.164626,filled
138,2023-07-03 08:06:18.654901929,SELL,194.13,9.770731091310978e-08,AAPL,-0.3657427188195402,0.0812087188195356,0.12000000000000455,0.164534,filled
139,2023-07-03 08:06:26.517259528,SELL,194.11,1.9504010992138823e-07,AAPL,-0.21630987567100352,0.04688587567100352,0.0,0.169424,filled
140,2023-07-03 08:06:26.517259528,SELL,194.01,1.9459609782924768e-07,AAPL,-0.3176901572118465,0.14826615721184652,0.0,0.169424,filled
141,2023-07-03 08:06:26.517259528,SELL,194.0,8.093010875985414e-08,AAPL,-0.21630987567100352,0.04688587567100352,0.0,0.169424,filled
142,2023-07-03 08:06:26.517259528,SELL,194.0,1.2076210001632108e-07,AAPL,-0.3683439237730157,0.1989199237730157,0.0,0.169424,filled
143,2023-07-03 08:06:26.517259528,SELL,194.0,8.929300562046792e-08,AAPL,-0.6142224716355396,0.4447984716355396,0.0,0.169424,filled
144,2023-07-03 08:06:26.519155859,SELL,194.0,8.68844329768474e-08,AAPL,-0.6067384664401989,0.4423204664401989,0.0,0.164418,filled
145,2023-07-03 08:06:32.594692998,SELL,194.07,4.668742523812287e-08,AAPL,-0.2516968756709956,0.04688587567100352,0.03999999999999204,0.164811,filled
146,2023-07-03 08:06:38.241738658,SELL,194.07,1.4004435549842518e-07,AAPL,-0.31900947153752246,0.11484647153753044,0.03999999999999204,0.164163,filled
147,2023-07-03 08:06:38.329620530,SELL,194.07,1.2305172038440187e-07,AAPL,-0.25149287567099554,0.04688587567100352,0.03999999999999204,0.164607,filled
148,2023-07-03 08:06:39.826437098,BUY,194.05,9.593974590286765e-06,AAPL,-0.5200752062883414,0.3315332062883595,0.01999999999998181,0.168542,filled
149,2023-07-03 08:06:39.826437098,SELL,194.03,6.641446030218643e-08,AAPL,-0.46507431442369307,0.29653231442369304,0.0,0.168542,filled
150,2023-07-03 08:06:39.826437098,SELL,194.01,1.458370036438511e-07,AAPL,-0.3011552825153438,0.1326132825153438,0.0,0.168542,filled
151,2023-07-03 08:06:39.826437098,SELL,194.0,6.192940730149281e-08,AAPL,-0.383400074286662,0.214858074286662,0.0,0.168542,filled
152,2023-07-03 08:06:39.826437098,SELL,194.0,5.0051885107405336e-08,AAPL,-0.21542787567100352,0.04688587567100352,0.0,0.168542,filled
153,2023-07-03 08:06:39.827771604,SELL,194.0,9.387173408246392e-08,AAPL,-0.28467447153753045,0.11484647153753044,0.0,0.169828,filled
154,2023-07-03 08:06:39.827771604,SELL,194.0,1.5732679819443953e-07,AAPL,-0.3024412825153438,0.1326132825153438,0.0,0.169828,filled
155,2023-07-03 08:06:39.827771604,SELL,194.0,6.295963729196079e-08,AAPL,-0.37950801036993487,0.20968001036993483,0.0,0.169828,filled
156,2023-07-03 08:06:39.827771604,SELL,194.0,1.182216564018087e-07,AAPL,-0.23613464125767192,0.0663066412576719,0.0,0.169828,filled
157,2023-07-03 08:06:39.827771604,SELL,194.0,1.3017227173588564e-07,AAPL,-0.33887742882683275,0.16904942882683274,0.0,0.169828,filled
158,2023-07-03 08:06:43.388629770,SELL,194.07,6.297896497671053e-08,AAPL,-0.2815668756709967,0.04688587567100352,0.06999999999999318,0.164681,filled
159,2023-07-03 08:06:46.355419841,SELL,194.07,1.265842254512996e-07,AAPL,-0.2709968756710058,0.04688587567100352,0.060000000000002274,0.164111,filled
160,2023-07-03 08:06:46.571931517,SELL,194.07,8.025585730134847e-08,AAPL,-0.2711168756710058,0.04688587567100352,0.060000000000002274,0.164231,filled
161,2023-07-03 08:07:01.455192703,SELL,194.07,1.1490309218921404e-07,AAPL,-0.3493033670269712,0.12404836702696892,0.060000000000002274,0.165255,filled
162,2023-07-03 08:07:04.643817077,SELL,194.07,1.1546855984685831e-07,AAPL,-0.24602871881953559,0.0812087188195356,0.0,0.16482,filled
163,2023-07-03 08:07:08.276481637,SELL,194.01,1.0308774894881608e-07,AAPL,-0.3148851572118465,0.14826615721184652,0.0,0.166619,filled
164,2023-07-03 08:07:08.276481637,SELL,194.0,4.4786094531929066e-08,AAPL,-0.2329256412576719,0.0663066412576719,0.0,0.166619,filled
165,2023-07-03 08:07:08.276481637,SELL,194.0,1.430328666066698e-07,AAPL,-0.2992322825153438,0.1326132825153438,0.0,0.166619,filled
166,2023-07-03 08:07:08.277695844,BUY,194.0,1.465672200026419e-05,AAPL,-0.7940348861501092,0.45938588615012177,0.1699999999999875,0.164649,filled
167,2023-07-03 08:07:08.500675770,SELL,194.07,3.2175531078237696e-08,AAPL,-0.23099064125767188,0.0663066412576719,0.0,0.164684,filled
168,2023-07-03 08:07:20.349525673,SELL,194.11,2.1465869292448256e-08,AAPL,-0.2814888756710251,0.04688587567100352,0.0700000000000216,0.164603,filled
169,2023-07-03 08:07:21.830530495,SELL,194.07,6.216218206338976e-08,AAPL,-0.3128101572118465,0.14826615721184652,0.0,0.164544,filled
170,2023-07-03 08:07:21.830531823,SELL,194.07,6.87999189652817e-08,AAPL,-0.2326226412576719,0.0663066412576719,0.0,0.166316,filled
171,2023-07-03 08:07:22.378410301,SELL,194.11,1.9842804296187303e-08,AAPL,-0.5670402062883811,0.3315332062883595,0.0700000000000216,0.165507,filled
172,2023-07-03 08:07:22.378410301,SELL,194.16,5.677037291796985e-08,AAPL,-0.7543657567100397,0.46885875671003513,0.12000000000000455,0.165507,filled
173,2023-07-03 08:07:23.387326158,BUY,194.16,6.912807072472792e-06,AAPL,-0.22163087567099443,0.04688587567100352,0.009999999999990905,0.164745,filled
174,2023-07-03 08:07:23.809281857,SELL,194.16,4.2134492049861385e-08,AAPL,-0.4088353670269735,0.12404836702696892,0.12000000000000455,0.164787,filled
175,2023-07-03 08:07:29.602061828,BUY,194.16,3.892099821433935e-06,AAPL,-0.2454407188195356,0.0812087188195356,0.0,0.164232,filled
176,2023-07-03 08:07:30.447356491,BUY,194.16,5.785632384989406e-06,AAPL,-0.21169387567100353,0.04688587567100352,0.0,0.164808,filled
177,2023-07-03 08:07:32.687326469,SELL,194.16,5.4289117351992475e-09,AAPL,-0.3892360051849719,0.10484000518496742,0.12000000000000455,0.164396,filled
178,2023-07-03 08:07:34.737986629,BUY,194.16,1.9695645493082363e-06,AAPL,-0.36356992377301567,0.1989199237730157,0.0,0.16465,filled
179,2023-07-03 08:07:34.779124811,SELL,194.16,2.594934002812838e-10,AAPL,-0.33137187567100806,0.04688587567100352,0.12000000000000455,0.164486,filled
180,2023-07-03 08:07:35.477451215,BUY,194.16,7.696615804985323e-08,AAPL,-0.3902427605411195,0.22485676054111953,0.0,0.165386,filled
181,2023-07-03 08:07:35.477451215,SELL,194.16,1.3186729806448686e-10,AAPL,-0.4408888575679759,0.15550285756797136,0.12000000000000455,0.165386,filled
182,2023-07-03 08:07:39.757477498,BUY,194.17,8.286662699132147e-08,AAPL,-0.31275115721184654,0.14826615721184652,0.0,0.164485,filled
183,2023-07-03 08:07:40.788579522,BUY,194.17,6.9695853030066384e-09,AAPL,-0.4218185173339129,0.2568045173339129,0.0,0.165014,filled
184,2023-07-03 08:07:45.258058489,SELL,194.16,2.012286330260391e-12,AAPL,-0.331350875671008,0.04688587567100352,0.12000000000000455,0.164465,filled
185,2023-07-03 08:07:54.507645057,SELL,194.1,3.613478430233682e-12,AAPL,-0.3667911572118295,0.14826615721184652,0.04999999999998295,0.168525,filled
186,2023-07-03 08:07:54.507645057,SELL,194.08,4.2537231929774616e-12,AAPL,-0.34679115721184767,0.14826615721184652,0.030000000000001137,0.168525,filled
187,2023-07-03 08:07:54.507645057,SELL,194.07,3.2232275386211823e-12,AAPL,-0.5200582062883413,0.3315332062883595,0.01999999999998181,0.168525,filled
188,2023-07-03 08:07:54.507645057,SELL,194.07,3.1310016440662e-12,AAPL,-0.5200582062883413,0.3315332062883595,0.01999999999998181,0.168525,filled
189,2023-07-03 08:07:54.508834193,SELL,194.06,1.9814934993028102e-12,AAPL,-0.3272691572118374,0.14826615721184652,0.009999999999990905,0.169003,filled
190,2023-07-03 08:07:54.508834193,SELL,194.05,1.3850267150447872e-12,AAPL,-0.2158888756710035,0.04688587567100352,0.0,0.169003,filled
191,2023-07-03 08:07:54.508834193,SELL,194.04,4.637640026107054e-12,AAPL,-0.2930513670269689,0.12404836702696892,0.0,0.169003,filled
192,2023-07-03 08:07:54.508834193,SELL,194.01,4.67264870229933e-12,AAPL,-0.3172691572118465,0.14826615721184652,0.0,0.169003,filled
193,2023-07-03 08:07:54.508834193,SELL,194.01,3.6033955639666337e-12,AAPL,-0.5071018576536654,0.3380988576536655,0.0,0.169003,filled
194,2023-07-03 08:07:55.827897014,SELL,194.07,2.4112137388867173e-12,AAPL,-0.3724061572118488,0.14826615721184652,0.060000000000002274,0.16414,filled
195,2023-07-03 08:08:02.523837858,SELL,194.13,2.4579044205519223e-12,AAPL,-0.6187092062883641,0.3315332062883595,0.12000000000000455,0.167176,filled
196,2023-07-03 08:08:02.523837858,SELL,194.14,4.012671979916537e-12,AAPL,-0.445442157211842,0.14826615721184652,0.12999999999999545,0.167176,filled
197,2023-07-03 08:08:02.523837858,SELL,194.14,4.7347912461352775e-12,AAPL,-0.445442157211842,0.14826615721184652,0.12999999999999545,0.167176,filled
198,2023-07-03 08:08:02.523837858,SELL,194.15,4.714709662378843e-12,AAPL,-0.5805652855853338,0.2733892855853191,0.14000000000001478,0.167176,filled
199,2023-07-03 08:08:05.494156630,SELL,194.07,4.291370949107544e-12,AAPL,-0.41238850268401633,0.18754350268401407,0.060000000000002274,0.164845,filled
200,2023-07-03 08:08:16.990744776,SELL,194.08,3.732111388044228e-12,AAPL,-0.828794412576719,0.663066412576719,0.0,0.165728,filled
201,2023-07-03 08:08:16.990744776,SELL,194.08,1.4029739836426344e-12,AAPL,-0.31638562701302986,0.14065762701301054,0.010000000000019327,0.165728,filled
202,2023-07-03 08:08:24.284550456,SELL,194.1,1.7304624443198807e-12,AAPL,-0.24178587567100465,0.04688587567100352,0.030000000000001137,0.1649,filled
203,2023-07-03 08:08:27.782289263,SELL,194.1,4.83640309296729e-12,AAPL,-0.24136687567100465,0.04688587567100352,0.030000000000001137,0.164481,filled
204,2023-07-03 08:08:35.298678941,SELL,194.07,3.6234326931717848e-12,AAPL,-0.21370587567100352,0.04688587567100352,0.0,0.16682,filled
205,2023-07-03 08:08:35.298678941,SELL,194.06,1.1004402491853865e-12,AAPL,-0.6356787567100352,0.46885875671003513,0.0,0.16682,filled
206,2023-07-03 08:08:35.298678941,SELL,194.06,1.4937455188295095e-12,AAPL,-0.3250861572118374,0.14826615721184652,0.009999999999990905,0.16682,filled
207,2023-07-03 08:08:35.299423264,SELL,194.05,3.888018834947031e-12,AAPL,-0.3666269237730157,0.1989199237730157,0.0,0.167707,filled
208,2023-07-03 08:08:35.299423264,SELL,194.05,1.0895522011691705e-12,AAPL,-0.5896798810390316,0.42197288103903163,0.0,0.167707,filled
209,2023-07-03 08:08:35.299423264,SELL,194.04,1.7567387440872063e-12,AAPL,-0.3459731572118476,0.14826615721184652,0.030000000000001137,0.167707,filled
210,2023-07-03 08:08:35.299423264,SELL,194.03,3.4214148274472874e-12,AAPL,-0.29254700518497767,0.10484000518496742,0.020000000000010232,0.167707,filled
211,2023-07-03 08:08:43.196226286,SELL,194.09,4.0462928652829015e-12,AAPL,-0.3109446412576844,0.0663066412576719,0.0800000000000125,0.164638,filled
212,2023-07-03 08:08:45.366675240,SELL,194.08,3.889539232500695e-12,AAPL,-0.2819948756710251,0.04688587567100352,0.0700000000000216,0.165109,filled
213,2023-07-03 08:08:53.343838795,SELL,194.05,2.05289377496563e-12,AAPL,-0.3757734288268532,0.16904942882683274,0.040000000000020464,0.166724,filled
214,2023-07-03 08:08:53.343838795,SELL,194.06,4.172517430118087e-12,AAPL,-0.3649901572118579,0.14826615721184652,0.05000000000001137,0.166724,filled
215,2023-07-03 08:08:53.343838795,SELL,194.07,2.1209923862005017e-12,AAPL,-0.4703501564586091,0.2436261564586068,0.060000000000002274,0.166724,filled
216,2023-07-03 08:08:54.262741699,SELL,194.05,2.509851799062092e-12,AAPL,-0.6336367567100352,0.46885875671003513,0.0,0.164778,filled
217,2023-07-03 08:09:08.750322440,SELL,194.05,4.356627502193396e-12,AAPL,-0.31294815721184654,0.14826615721184652,0.0,0.164682,filled
218,2023-07-03 08:09:18.633604282,SELL,194.1,3.9478255566318366e-12,AAPL,-0.30919975134198996,0.09377175134200703,0.04999999999998295,0.165428,filled
219,2023-07-03 08:09:23.513448135,SELL,194.1,4.841039336144346e-12,AAPL,-0.6237358861501218,0.45938588615012177,0.0,0.16435,filled
220,2023-07-03 08:09:23.513596182,SELL,194.05,4.015785875393891e-12,AAPL,-0.3463892156461481,0.1815882156461481,0.0,0.164801,filled
221,2023-07-03 08:09:28.098380390,SELL,194.01,3.634547676725857e-12,AAPL,-0.3127251572118465,0.14826615721184652,0.0,0.164459,filled
222,2023-07-03 08:09:29.194412216,SELL,194.0,1.531519436616326e-12,AAPL,-1.0798537828763939,0.9151757828763938,0.0,0.164678,filled
223,2023-07-03 08:09:44.674267162,SELL,194.0,2.7565139278451283e-12,AAPL,-0.9998117435104381,0.8321417435104381,0.0,0.16767,filled
224,2023-07-03 08:09:44.674267162,SELL,194.0,2.3047354825702987e-12,AAPL,-0.29171836702696896,0.12404836702696892,0.0,0.16767,filled
